timestamp,value,regime,true_variance
808,9.512306493441471,1,4.0
809,8.240658445681635,1,4.0
810,7.31428417046111,1,4.0
811,3.56880653005013,1,4.0
812,-0.047573469574709204,1,4.0
813,-4.477096908228391,1,4.0
814,-2.070386016702256,1,4.0
815,2.7416618113997124,1,4.0
816,1.8600851638906348,1,4.0
817,-3.5357946738776853,1,4.0
818,-1.9509296608371052,1,4.0
819,-1.6410697719633944,1,4.0
820,-1.7577405294237165,1,4.0
821,2.4319210782204763,1,4.0
822,4.325479315893219,1,4.0
823,6.166652275506314,1,4.0
824,2.881288587146819,1,4.0
825,2.894407252384909,1,4.0
826,-0.020573944839201275,1,4.0
827,2.4309328089011784,1,4.0
828,-0.3834585747098953,1,4.0
829,2.411449717532601,1,4.0
830,2.34722521687154,1,4.0
831,2.2619022106794016,1,4.0
832,-1.1418475495200628,1,4.0
833,0.7759733958466377,1,4.0
834,-2.951999953441021,1,4.0
835,-4.408122146246635,1,4.0
836,-4.809667717845393,1,4.0
837,0.9272739196550384,1,4.0
838,1.014530983665108,1,4.0
839,-0.5074408880356296,1,4.0
840,0.842510222894212,1,4.0
841,5.4970734563690895,1,4.0
842,3.6782798210670813,1,4.0
843,0.6008505299878297,1,4.0
844,-1.6673508710154508,1,4.0
845,-1.13739447847474,1,4.0
846,2.704638200628854,1,4.0
847,1.7488931523808875,1,4.0
848,0.8808870162981868,1,4.0
849,-1.2349616189673804,1,4.0
850,-3.018153020528728,1,4.0
851,0.11040556246839772,1,4.0
852,0.9026317534889642,1,4.0
853,1.591780149021612,1,4.0
854,-1.5156144228221349,1,4.0
855,0.18900095234554026,1,4.0
856,0.9059446982053012,1,4.0
857,3.800347169697901,1,4.0
858,4.910618535805517,1,4.0
859,3.082581120970442,1,4.0
860,2.9402075793643982,1,4.0
861,2.8155304437825883,1,4.0
862,1.8880582509254515,1,4.0
863,-0.31773605720989595,1,4.0
864,1.691864813876113,1,4.0
865,5.823110294973663,1,4.0
866,3.994436852594802,1,4.0
867,6.199006807287847,1,4.0
868,3.7961366161516246,1,4.0
869,2.0770275260813857,1,4.0
870,1.5044616086034408,1,4.0
871,0.5598809085754661,1,4.0
872,2.4468450067937764,1,4.0
873,4.14681320789935,1,4.0
874,-2.141469518190777,1,4.0
875,0.2407041902201763,1,4.0
876,1.0659041889861987,1,4.0
877,4.355615369002729,1,4.0
878,1.3594526053153861,1,4.0
879,1.3188334040763912,1,4.0
880,3.472630627335442,1,4.0
881,4.334517338296623,1,4.0
882,6.216754723852723,1,4.0
883,2.890965097788981,1,4.0
884,0.7810099273558324,1,4.0
885,1.8388108666003204,1,4.0
886,-1.3582118721849092,1,4.0
887,0.05201362264324605,1,4.0
888,0.5320326834924314,0,0.25
889,0.571594656878162,0,0.25
890,-0.2504385832896638,0,0.25
891,-0.4388962281392925,0,0.25
892,-0.44142898145035325,0,0.25
893,-0.0752263605131965,0,0.25
894,0.09434155652395412,0,0.25
895,-0.12917476434251074,0,0.25
896,-0.9134280684891264,0,0.25
897,-1.5362294558587344,0,0.25
898,-1.5650299390093023,0,0.25
899,-1.600825053744929,0,0.25
900,-1.4261198890869118,0,0.25
901,-1.5281818654461874,0,0.25
902,-1.1378889609255758,0,0.25
903,-1.0952891654394907,0,0.25
904,-0.663460486518601,0,0.25
905,-0.462723218487009,0,0.25
906,-0.02380852377084941,0,0.25
907,-0.49704928660295705,0,0.25
908,-0.7912193043799192,0,0.25
909,-1.10952788958966,0,0.25
910,-0.7297310897643362,0,0.25
911,-0.14381905476149692,0,0.25
912,0.47893415040810683,0,0.25
913,0.42068317333510563,0,0.25
914,0.22670197114675456,0,0.25
915,0.531076109214467,0,0.25
916,0.34866504390893366,0,0.25
917,-0.25522562000061705,0,0.25
918,0.19492465875603096,0,0.25
919,-0.07258020098679666,0,0.25
920,-0.7899928846671513,0,0.25
921,-0.6450696814584123,0,0.25
922,-0.8651842635046436,0,0.25
923,-0.6248468381606712,0,0.25
924,-0.7971630538796133,0,0.25
925,-0.7203241501698243,0,0.25
926,-0.8080930432432829,0,0.25
927,-0.6268423942689162,0,0.25
928,-0.1512879571445626,0,0.25
929,0.0158281821642363,0,0.25
930,0.010621174647059955,0,0.25
931,0.5186531853088784,0,0.25
932,-0.3178507304192231,0,0.25
933,-0.13923187143017213,0,0.25
934,0.48741345761542076,0,0.25
935,0.6209295204652003,0,0.25
936,0.9969991611747628,0,0.25
937,0.23476718328196045,0,0.25
938,0.7373230102382645,0,0.25
939,0.16556378892464096,0,0.25
940,0.6809803218009328,0,0.25
941,0.6038179326913633,0,0.25
942,0.8525574195426351,0,0.25
943,0.20641409429601076,0,0.25
944,0.036946538551074284,0,0.25
945,-0.8935166467372848,0,0.25
946,-0.4430073824176527,0,0.25
947,0.06462864015353176,0,0.25
948,0.23775057194857796,0,0.25
949,0.7414259653440742,0,0.25
950,0.8369181310191636,0,0.25
951,0.6685469832842776,0,0.25
952,0.7645519246791974,0,0.25
953,0.2837431803116361,0,0.25
954,0.6830700368472729,0,0.25
955,0.6389897062759101,0,0.25
956,0.6386586070402516,0,0.25
957,0.40376028593720914,0,0.25
958,0.01937820078380581,0,0.25
959,-0.4343173138334134,0,0.25
960,-0.4152056299128062,0,0.25
961,0.0946689743872669,0,0.25
962,-0.7873687026429188,0,0.25
963,-0.4611966564674336,0,0.25
964,1.483321596571352,0,0.25
965,1.1860561478102651,0,0.25
966,0.7976053010830537,0,0.25
967,0.8001704867903401,0,0.25
968,0.5429119964572946,0,0.25
969,0.4867794069149059,0,0.25
970,0.4769635091448339,0,0.25
971,-0.09918673856796939,0,0.25
972,0.5903995397093909,0,0.25
973,0.5836017413948533,0,0.25
974,1.0287649252865958,0,0.25
975,0.8694108918993686,0,0.25
976,1.2058876332128659,0,0.25
977,0.9399861291537377,0,0.25
978,2.243735349918284,0,0.25
979,2.215389358796981,0,0.25
980,2.2850709819942887,0,0.25
981,1.6456991937819128,0,0.25
982,0.46381011870675015,0,0.25
983,0.24595670205783504,0,0.25
984,0.5075663941738865,0,0.25
985,0.5033026054479524,0,0.25
986,0.1494856357460504,0,0.25
987,-0.1883923095686168,0,0.25
988,-0.6661178392361862,0,0.25
989,-0.617822078337539,0,0.25
990,-0.04831442551343529,0,0.25
991,0.3658743524522056,0,0.25
992,0.6426224611059316,0,0.25
993,0.4224078548991891,0,0.25
994,0.4541387525800684,0,0.25
995,0.3737259132306302,0,0.25
996,0.5329926531464408,0,0.25
997,0.5735510054226595,0,0.25
998,0.761338436619043,0,0.25
999,0.5221344541614228,0,0.25
1000,0.3775140657380973,0,0.25
1001,1.0020197073061823,0,0.25
1002,1.3831373430837401,0,0.25
1003,-0.03485818220708048,0,0.25
1004,0.184936268129185,0,0.25
1005,0.3351358371139182,0,0.25
1006,0.677009620049351,0,0.25
1007,-0.5595883255578383,0,0.25
1008,-1.210282729476929,0,0.25
1009,-1.050591179465637,0,0.25
1010,-0.6807055784618912,0,0.25
1011,-1.0399381727281163,0,0.25
1012,-0.17599840690346547,0,0.25
1013,0.37685693865669945,0,0.25
1014,0.5782215642153486,0,0.25
1015,0.8088555439563297,0,0.25
1016,-0.01461141034662683,0,0.25
1017,-0.09359352282809366,0,0.25
1018,-1.2273820395050932,0,0.25
1019,-0.3894603937319699,0,0.25
1020,0.28029071271123734,0,0.25
1021,0.379498923567393,0,0.25
1022,-0.24161060083247715,0,0.25
1023,-0.1646486299299717,0,0.25
1024,0.3457240283107056,0,0.25
1025,-0.3775876681571981,0,0.25
1026,-0.16521735832238355,0,0.25
1027,0.2259399651946879,0,0.25
1028,-0.2291750634170319,0,0.25
1029,-0.4465040758287056,0,0.25
1030,0.26500993140969437,0,0.25
1031,0.5529234375322457,0,0.25
1032,1.0818133615369268,0,0.25
1033,0.8857090039425326,0,0.25
1034,0.14052832128901815,0,0.25
1035,0.0721633176640709,0,0.25
1036,-0.2571511833422405,0,0.25
1037,-0.3054488713859753,0,0.25
1038,0.02611725057793446,0,0.25
1039,0.7638196640987538,0,0.25
1040,0.6183401898133012,0,0.25
1041,1.3609372516508684,0,0.25
1042,0.3156160450681249,0,0.25
1043,0.13858588324530624,0,0.25
1044,0.12378128247595,0,0.25
1045,-0.9434383830152958,0,0.25
1046,-1.4452930356997162,0,0.25
1047,-1.1622855806694572,0,0.25
1048,-0.743859605995812,0,0.25
1049,-0.2926015123218712,0,0.25
1050,-0.15024733429253284,0,0.25
1051,-0.23852701765733528,0,0.25
1052,-0.8243794633960267,0,0.25
1053,-0.5387739600394386,0,0.25
1054,0.4296346890941865,0,0.25
1055,0.5361484984780684,0,0.25
1056,0.05152258953444322,0,0.25
1057,0.12099049929675901,0,0.25
1058,0.31304605129311813,0,0.25
1059,0.8554484464603053,0,0.25
1060,0.34850190347060256,0,0.25
1061,0.5096612207886815,0,0.25
1062,0.6520474938375851,0,0.25
1063,0.32724925269133875,0,0.25
1064,0.20099626740161125,0,0.25
1065,-0.045968126518719316,0,0.25
1066,0.019751517472864008,0,0.25
1067,0.1642243925889447,0,0.25
1068,-0.4620647234439369,0,0.25
1069,-0.37385696145770936,0,0.25
1070,0.509026298147084,0,0.25
1071,0.3723544829297091,0,0.25
1072,-0.6374690191147432,0,0.25
1073,0.29018637304336237,0,0.25
1074,0.11071963644400883,0,0.25
1075,0.1829748250769872,0,0.25
1076,0.4117907126455509,0,0.25
1077,0.11429932967573153,0,0.25
1078,-0.3996195479184117,0,0.25
1079,-0.6171549819769144,0,0.25
1080,-0.27808373226521377,0,0.25
1081,-0.17786476743940988,0,0.25
1082,-0.24272219630566405,0,0.25
1083,0.9060404005254057,0,0.25
1084,0.7807874128125388,0,0.25
1085,1.045195418273435,0,0.25
1086,1.8007931370580177,0,0.25
1087,1.3542692929465665,0,0.25
1088,0.778058250795459,0,0.25
1089,0.446122817893431,0,0.25
1090,0.40121116910313814,0,0.25
1091,1.1951658101583835,0,0.25
1092,1.3926415713012457,0,0.25
1093,0.9040694778568605,0,0.25
1094,0.3847692239561201,0,0.25
1095,0.6725147730227355,0,0.25
1096,1.397620881533688,0,0.25
1097,0.7239671855746637,0,0.25
1098,1.3287562509598625,0,0.25
1099,1.1254719139237128,0,0.25
1100,0.8329071705984048,0,0.25
1101,0.4997540232593128,0,0.25
1102,0.05767806787345986,0,0.25
1103,-0.14855390579388075,0,0.25
1104,0.5471249443381447,0,0.25
1105,-0.269234853846735,0,0.25
1106,-0.3627291999540232,0,0.25
1107,-0.23605614502465247,0,0.25
1108,-0.6906759634787297,0,0.25
1109,-0.6848354395572185,0,0.25
1110,-1.1405428483865643,0,0.25
1111,-0.4553182402457111,0,0.25
1112,0.03250116089164318,0,0.25
1113,-0.6239455558930866,0,0.25
1114,0.28821184747058864,0,0.25
1115,-0.2658845526282577,0,0.25
1116,-1.0991661585537795,0,0.25
1117,-1.6196628921472578,0,0.25
1118,-0.8879542853589855,0,0.25
1119,-1.7629649389626987,0,0.25
1120,-1.2680821794417747,0,0.25
1121,-0.7572256449084226,0,0.25
1122,-0.03232979063129943,0,0.25
1123,-0.17651343546975018,0,0.25
1124,0.46119853611811445,0,0.25
1125,0.1312153270028154,0,0.25
1126,0.5532018958961481,0,0.25
1127,-0.0861443005001517,0,0.25
1128,0.09709988732666733,0,0.25
1129,-0.07888423520521254,0,0.25
1130,0.04221481255672011,0,0.25
1131,1.1300585414248905,0,0.25
1132,0.8000198440799346,0,0.25
1133,0.5937538577784804,0,0.25
1134,0.4908021134004757,0,0.25
1135,0.5182882060599401,0,0.25
1136,-0.7157841838130483,0,0.25
1137,-0.12420389419692268,0,0.25
1138,-0.747141954333603,0,0.25
1139,-1.5091474743569504,0,0.25
1140,-0.9957292221676786,0,0.25
1141,-1.3009933986361215,0,0.25
1142,-0.7872147538453944,0,0.25
1143,0.0032441777060537857,0,0.25
1144,0.01920960115423981,0,0.25
1145,-0.4780245312807393,0,0.25
1146,-0.2776994099722983,0,0.25
1147,0.8238020604561983,0,0.25
1148,0.6159111070528143,0,0.25
1149,1.3151345331573676,0,0.25
1150,1.6535915768914973,0,0.25
1151,0.5740431424758609,0,0.25
1152,0.8542387700333709,0,0.25
1153,-0.052393075539727274,0,0.25
1154,0.24909602745458242,0,0.25
1155,0.460807612224538,0,0.25
1156,0.23811706547818137,0,0.25
1157,-0.6112111138607236,0,0.25
1158,-0.6038941858428434,0,0.25
1159,-0.582060749970789,0,0.25
1160,-0.16635294127659156,0,0.25
1161,-0.14573792228447977,0,0.25
1162,0.15655260780794256,0,0.25
1163,-0.04427911938938009,0,0.25
1164,-0.8304399853718367,0,0.25
1165,-0.5970283653843038,0,0.25
1166,0.2802054828583694,0,0.25
1167,-0.23005755806163475,0,0.25
1168,-0.6719745796525619,0,0.25
1169,-1.4317400666251605,0,0.25
1170,-0.07716768639565741,0,0.25
1171,-0.5822542891223326,0,0.25
1172,0.12203090670205019,0,0.25
1173,0.16539192512626627,0,0.25
1174,0.052204973166828164,0,0.25
1175,0.07459228051061799,0,0.25
1176,0.9811649559940101,0,0.25
1177,1.5383163590320277,0,0.25
1178,1.3345352361369347,0,0.25
1179,0.7229148497855831,0,0.25
1180,1.2373315936753284,0,0.25
1181,1.214557304733595,0,0.25
1182,0.9105351388022829,0,0.25
1183,0.8982652608102515,0,0.25
1184,0.254623251902992,0,0.25
1185,0.5506131218382113,0,0.25
1186,0.2555407983310396,0,0.25
1187,0.0682338936286208,0,0.25
1188,-0.5237410937643373,0,0.25
1189,-0.31117668214481675,0,0.25
1190,-0.001817796222568252,0,0.25
1191,-0.7304750892441889,0,0.25
1192,-0.348805152375538,0,0.25
1193,-0.01858781759891484,0,0.25
1194,0.6420308323708063,0,0.25
1195,1.0208195264172668,0,0.25
1196,0.426450645045026,0,0.25
1197,0.9144154060571548,0,0.25
1198,0.9011704319183915,0,0.25
1199,0.5309263768607565,0,0.25
1200,-0.005658145354099753,0,0.25
1201,0.44936391759153244,0,0.25
1202,0.7324480811485949,0,0.25
1203,0.2895828197570459,0,0.25
1204,0.3699322559906606,0,0.25
1205,0.06181152328337522,0,0.25
1206,-0.3351548351120691,0,0.25
1207,-0.6848126248661722,0,0.25
1208,-0.1623573845863992,0,0.25
1209,0.047602839065194774,0,0.25
1210,0.22587283432086414,0,0.25
1211,0.2801738546353849,0,0.25
1212,0.23279106418760603,0,0.25
1213,0.6279265870367493,0,0.25
1214,-0.3664592421341222,0,0.25
1215,0.15054321649691277,0,0.25
1216,-0.4551867972002238,0,0.25
1217,-0.41412297374637924,0,0.25
1218,-0.2281114594819882,0,0.25
1219,-0.14475113092974046,0,0.25
1220,0.12580083537346465,0,0.25
1221,-0.34755422686749887,0,0.25
1222,0.590144260411186,0,0.25
1223,0.9552728842736542,0,0.25
1224,0.9304171188903512,0,0.25
1225,1.0096689138730675,0,0.25
1226,0.5148161577017035,0,0.25
1227,-0.5033436715367856,0,0.25
1228,-1.1118772399803432,0,0.25
1229,-0.5408800952143273,0,0.25
1230,-1.6720596019470861,0,0.25
1231,-0.3993616434574625,0,0.25
1232,-0.06615247972907184,0,0.25
1233,-0.5123873010947911,0,0.25
1234,-0.6292250318897803,0,0.25
1235,-1.2315234999012539,0,0.25
1236,-0.9206916565778526,0,0.25
1237,-0.4566014084399648,0,0.25
1238,0.2769908984189248,0,0.25
1239,-0.44061971945489753,0,0.25
1240,0.21969128084370343,0,0.25
1241,0.26332636944696125,0,0.25
1242,0.14109123057363268,0,0.25
1243,0.11376095184245405,0,0.25
1244,0.26085798063412446,0,0.25
1245,1.0929696405780729,0,0.25
1246,1.50047949977591,0,0.25
1247,1.4583705856116198,0,0.25
1248,0.6535636639302663,0,0.25
1249,0.3453759069802347,0,0.25
1250,0.6855803101417729,0,0.25
1251,0.6647712362327612,0,0.25
1252,0.07552165208999256,0,0.25
1253,0.9627157886357682,0,0.25
1254,1.8550539090786242,0,0.25
1255,1.5643465144014173,0,0.25
1256,0.9230834743041509,0,0.25
1257,0.6525906573825658,0,0.25
1258,-0.041939161498462496,0,0.25
1259,-0.6112394437964066,0,0.25
1260,-0.2565362617693212,0,0.25
1261,-0.29116169821856513,0,0.25
1262,0.2586104899086171,0,0.25
1263,1.6268720032709614,0,0.25
1264,1.381848490071365,0,0.25
1265,0.9794006932606092,0,0.25
1266,0.7813751422738245,0,0.25
1267,0.781345457676351,0,0.25
1268,1.2917856181864922,0,0.25
1269,1.0158477338567091,0,0.25
1270,1.158362564510751,0,0.25
1271,0.3224512107851998,0,0.25
1272,-0.2156656447744966,0,0.25
1273,-0.21867088031554766,0,0.25
1274,0.33290704691705975,0,0.25
1275,-0.19179616072736935,0,0.25
1276,0.5364859869803892,0,0.25
1277,-0.04987857433282994,0,0.25
1278,0.08975486247483841,0,0.25
1279,0.07792522723787358,0,0.25
1280,0.8740547236861643,0,0.25
1281,0.17764792642976573,0,0.25
1282,-0.2683051027524238,0,0.25
1283,-0.28585383334694525,0,0.25
1284,0.20042113328832228,0,0.25
1285,0.520805902205906,0,0.25
1286,-0.20545799967840905,0,0.25
1287,-0.4992535231618157,0,0.25
1288,-0.9426057768834268,0,0.25
1289,0.2275925668545814,0,0.25
1290,0.40916030759194677,0,0.25
1291,0.6448937903056654,0,0.25
1292,-0.5776430214706934,0,0.25
1293,-0.2535427559047899,0,0.25
1294,-0.256545162015833,0,0.25
1295,0.33884283354543027,0,0.25
1296,-0.5242679382543798,0,0.25
1297,0.37827108259659004,0,0.25
1298,0.6533088347931604,0,0.25
1299,0.8195681059738196,0,0.25
1300,0.03697013142795802,0,0.25
1301,1.0687532771347046,0,0.25
1302,0.9519077090631325,0,0.25
1303,0.899521680656221,0,0.25
1304,0.7253466711024502,0,0.25
1305,0.44562803072358864,0,0.25
1306,0.9706518914718063,1,4.0
1307,1.3495307432533719,1,4.0
1308,3.4587138516384974,1,4.0
1309,3.8464612136023266,1,4.0
1310,1.6069190124262647,1,4.0
1311,1.8551021821547649,1,4.0
1312,3.5763980462116063,1,4.0
1313,1.5748211390432227,1,4.0
1314,1.268630468997387,1,4.0
1315,3.4655071264629305,1,4.0
1316,3.6425502596628814,1,4.0
1317,1.8850626674449134,1,4.0
1318,2.8450608425081008,1,4.0
1319,4.240288195864739,1,4.0
1320,4.692300444605417,1,4.0
1321,3.9904136172021887,1,4.0
1322,6.872390875537388,1,4.0
1323,2.402081670387532,1,4.0
1324,2.6799917328165437,1,4.0
1325,3.4752762616072985,1,4.0
1326,0.9459250464803877,1,4.0
1327,-0.5524824070352665,1,4.0
1328,-1.5009302674002152,1,4.0
1329,-0.4905005638876231,1,4.0
1330,-0.27336262554075647,1,4.0
1331,1.1240168842145046,1,4.0
1332,3.506899426530527,1,4.0
1333,1.4948534013184724,1,4.0
1334,1.4916499916986696,1,4.0
1335,2.091527693165042,1,4.0
1336,-2.2668886793610508,1,4.0
1337,-1.8374404371183597,1,4.0
1338,-4.530824698332137,1,4.0
1339,-4.6471489658320175,1,4.0
1340,-5.052889368716753,1,4.0
1341,-1.3098806307675983,1,4.0
1342,-2.0824437638990547,1,4.0
1343,-2.720779983011705,1,4.0
1344,-0.40432463528951557,1,4.0
1345,-0.5539488243662433,1,4.0
1346,-3.102453741403424,1,4.0
1347,0.016082731930258554,1,4.0
1348,1.9679039928220856,1,4.0
1349,0.7238573387789092,1,4.0
1350,-2.788061709041937,1,4.0
1351,-3.3610424564010613,1,4.0
1352,-4.225628532665631,1,4.0
1353,0.17432903574780267,1,4.0
1354,-1.3518440242333132,1,4.0
1355,0.5374950584141301,1,4.0
1356,2.8004212374278237,1,4.0
1357,2.5224025474587775,1,4.0
1358,2.369913247489822,1,4.0
1359,4.164702265274763,1,4.0
1360,4.460431987673379,1,4.0
1361,0.02391792149880434,1,4.0
1362,2.0323356879246304,1,4.0
1363,-3.0200764005751157,1,4.0
1364,-3.521247336518056,1,4.0
1365,-0.9353302770061771,1,4.0
1366,-4.416461182342295,1,4.0
1367,-1.0989607084951531,1,4.0
1368,3.509058820634076,1,4.0
1369,1.9516241343597671,1,4.0
1370,-2.3615213413520912,1,4.0
1371,1.5180298967053782,1,4.0
1372,-0.9658467321575539,1,4.0
1373,-3.3275570178801894,1,4.0
1374,-4.743451302984557,1,4.0
1375,-4.572388817543457,1,4.0
1376,-4.735134899005477,1,4.0
1377,0.31759090361965114,1,4.0
1378,-1.8572674272243153,1,4.0
1379,-4.88476099733875,1,4.0
1380,-6.8179554237896705,1,4.0
1381,-5.909760170976069,1,4.0
1382,-1.0375039581041525,1,4.0
1383,-3.7465765398792197,1,4.0
1384,-3.270785570984862,1,4.0
1385,-1.0817880122409984,1,4.0
1386,-1.6157421971935808,1,4.0
1387,-1.904353128504884,1,4.0
1388,-2.353768853017532,1,4.0
1389,-1.1882515545107377,1,4.0
1390,-2.562471970277709,1,4.0
1391,0.8526065372842515,1,4.0
1392,-3.199107188529306,1,4.0
1393,-0.5786747404048254,1,4.0
1394,1.5034667990731956,1,4.0
1395,0.9131739025660308,1,4.0
1396,-0.19388347178800536,1,4.0
1397,2.1271059292906793,1,4.0
1398,-0.6382794821622289,1,4.0
1399,-1.1069380892902345,1,4.0
1400,-2.723095526508894,1,4.0
1401,-1.5638268767568013,1,4.0
1402,-3.1065335245677734,1,4.0
1403,-3.6521641368093505,1,4.0
1404,-1.3984984381317662,1,4.0
1405,-1.2082867364756977,1,4.0
1406,-0.5341561737277588,1,4.0
1407,2.6654587263822123,1,4.0
1408,-2.250956339999571,1,4.0
1409,-2.87720020201156,1,4.0
1410,-2.128919861086143,1,4.0
1411,1.1724197768825089,1,4.0
1412,-1.4808678293369968,1,4.0
1413,-1.4230797830624495,1,4.0
1414,-0.06679691556840173,1,4.0
1415,-2.3455233917890057,1,4.0
1416,-2.6762625840091925,1,4.0
1417,-2.005486397351812,1,4.0
1418,-2.59507529760979,1,4.0
1419,-0.7936232227184747,1,4.0
1420,1.0978014943157026,1,4.0
1421,-0.1630798279529001,1,4.0
1422,1.1026578917002627,1,4.0
1423,1.5715023782246724,1,4.0
1424,1.0003843135774324,1,4.0
1425,-0.8618268890567019,1,4.0
1426,2.5442565978022116,1,4.0
1427,-0.4992088237875234,1,4.0
1428,0.06488610875701428,1,4.0
1429,1.6436088457288442,1,4.0
1430,-3.979203277963679,1,4.0
1431,-4.199287206610143,1,4.0
1432,-6.797687015081441,1,4.0
1433,-5.2513934693487165,1,4.0
1434,-2.5074635949552038,1,4.0
1435,-3.2348495460929567,1,4.0
1436,-2.224044321218919,1,4.0
1437,-0.21272600655382767,1,4.0
1438,-1.6908267616761368,1,4.0
1439,-1.838408638788236,1,4.0
1440,-3.4535853206528744,1,4.0
1441,-1.474965839522007,1,4.0
1442,-1.6501716328923166,1,4.0
1443,1.6852086036356746,1,4.0
1444,3.5709625898688846,1,4.0
1445,-0.20859289905415856,1,4.0
1446,0.17699514676778338,1,4.0
1447,0.5031703623893525,1,4.0
1448,0.6257670326122499,1,4.0
1449,1.1300966136654416,1,4.0
1450,0.3074598191622171,1,4.0
1451,2.089926836452811,1,4.0
1452,2.736764571179582,1,4.0
1453,2.704614299667816,1,4.0
1454,0.747177706235451,1,4.0
1455,2.7856229990394503,1,4.0
1456,-0.8700930030673617,1,4.0
1457,1.390215165328691,1,4.0
1458,2.165002493083594,1,4.0
1459,-0.1859028019617317,1,4.0
1460,0.7411431397681719,1,4.0
1461,5.19729982179121,1,4.0
1462,3.7056420025323398,1,4.0
1463,1.381615338160083,1,4.0
1464,1.3363567240550642,1,4.0
1465,2.1087685999242343,1,4.0
1466,4.995444847042028,1,4.0
1467,3.1250598470443647,1,4.0
1468,4.130147396657136,1,4.0
1469,3.3092321672423353,1,4.0
1470,4.774950009368943,1,4.0
1471,4.188788511929788,1,4.0
1472,0.9546606327107161,1,4.0
1473,2.151761659861908,1,4.0
1474,3.7669945130053026,1,4.0
1475,2.258588165717261,1,4.0
1476,-2.5707123392807922,1,4.0
1477,-3.6233661306813527,1,4.0
1478,-2.46123587265302,1,4.0
1479,-0.3273315302092945,1,4.0
1480,-1.2425314070355211,1,4.0
1481,1.144057758805241,1,4.0
1482,-0.2263659812921216,1,4.0
1483,-2.8801163455986583,1,4.0
1484,-1.1390612545053955,1,4.0
1485,-2.148252746975401,1,4.0
1486,1.117915739391849,1,4.0
1487,2.9615793086385245,1,4.0
1488,1.271946937023169,1,4.0
1489,-0.35268725446063576,1,4.0
1490,0.18853721420353478,1,4.0
1491,2.3989988129144693,1,4.0
1492,1.9428121683149948,1,4.0
1493,1.1039594240855501,1,4.0
1494,2.9233853740815148,1,4.0
1495,3.3774828647679795,1,4.0
1496,1.0311758620326925,1,4.0
1497,-0.5800848520127034,1,4.0
1498,-4.770559224735238,1,4.0
1499,-3.8337068254171927,1,4.0
1500,-3.451737013102878,1,4.0
1501,-1.4851638863946117,1,4.0
1502,-2.4201822469832326,1,4.0
1503,-2.5630215910607257,1,4.0
1504,-2.602100053021942,1,4.0
1505,-2.897695242055846,1,4.0
1506,-2.6636980633531326,1,4.0
1507,-3.0750616234671675,1,4.0
1508,0.1477912938616699,1,4.0
1509,-0.25341623448299866,1,4.0
1510,0.5515129253170915,1,4.0
1511,1.041642037243846,1,4.0
1512,-1.4100644268037783,1,4.0
1513,-5.040710093300717,1,4.0
1514,-5.9039152217081305,1,4.0
1515,-4.931316495625118,1,4.0
1516,-3.547945302119275,1,4.0
1517,-5.325369613380273,1,4.0
1518,-2.5711894869474796,1,4.0
1519,-2.590629819295027,1,4.0
1520,-0.31441631153636895,1,4.0
1521,-2.196868494893161,1,4.0
1522,-7.37921384810431,1,4.0
1523,-4.214346909017982,1,4.0
1524,-2.168849168511287,1,4.0
1525,2.8375348945924417,1,4.0
1526,2.026699089562355,1,4.0
1527,1.8987096212806884,1,4.0
1528,4.654589573092881,1,4.0
1529,-2.386252624417017,1,4.0
1530,-4.704391110000037,1,4.0
1531,-7.328000571519172,1,4.0
1532,-4.614692521670721,1,4.0
1533,-3.9078833207630375,1,4.0
1534,-1.8611218008168395,1,4.0
1535,-4.648249207682708,1,4.0
1536,-4.930935634827895,1,4.0
1537,-3.7658717602394938,1,4.0
1538,-3.263830438648599,1,4.0
1539,-3.1446868482460815,1,4.0
1540,-0.3854703055358064,1,4.0
1541,-2.0025511138393175,1,4.0
1542,-2.65774549972628,1,4.0
1543,-3.168322162561322,1,4.0
1544,-1.2740807208141867,1,4.0
1545,-3.2603802540353515,1,4.0
1546,-4.677301998756663,1,4.0
1547,-5.538310219641506,1,4.0
1548,-7.500877318000645,1,4.0
1549,-6.041004657260159,1,4.0
1550,-5.9013301647711325,1,4.0
1551,-8.641211768569773,1,4.0
1552,-7.551902695380626,1,4.0
1553,-5.605578307259608,1,4.0
1554,-1.1913904054810134,1,4.0
1555,-1.4496386986736576,1,4.0
1556,1.2787101677912611,1,4.0
1557,0.8764729942374854,1,4.0
1558,2.8583408783151354,1,4.0
1559,-0.822697422664552,1,4.0
1560,-3.709531103080621,1,4.0
1561,-3.4524677236220436,1,4.0
1562,-3.4470160199270943,1,4.0
1563,-2.748468679860656,1,4.0
1564,-1.4229648565137445,1,4.0
1565,-3.7184768038601517,1,4.0
1566,-2.568287812425902,1,4.0
1567,-3.297852499389414,1,4.0
1568,1.235781008683908,1,4.0
1569,0.1217718453530291,1,4.0
1570,-1.1877911306705244,1,4.0
1571,2.340123969386646,1,4.0
1572,-1.872680433216193,1,4.0
1573,1.678806708714479,1,4.0
1574,1.5934889283535485,1,4.0
1575,-0.030739155355206105,1,4.0
1576,-1.1270874815712104,1,4.0
1577,-1.013708256411609,1,4.0
1578,-0.35344699173927974,1,4.0
1579,-1.9805930701308303,1,4.0
1580,-0.9131086371208919,1,4.0
1581,0.5383188571030182,1,4.0
1582,0.14414390527211077,1,4.0
1583,2.897454593504486,1,4.0
1584,-0.0803854459374218,1,4.0
