timestamp,value,noise_type,df
806,-3.1069143462618074,student_t,3
807,-1.3382660961103503,student_t,3
808,0.6019918897619396,student_t,3
809,4.09997740570621,student_t,3
810,3.042245052109876,student_t,3
811,0.4564764468907154,student_t,3
812,3.1074564787916614,student_t,3
813,1.5207825086287141,student_t,3
814,1.0286706050979912,student_t,3
815,0.7475760635231409,student_t,3
816,1.638086709415067,student_t,3
817,0.1587807621626297,student_t,3
818,-0.14315180474679978,student_t,3
819,0.7704716644808663,student_t,3
820,1.2922468966136096,student_t,3
821,1.1646202393977796,student_t,3
822,0.5985387849317805,student_t,3
823,-0.7276604121328099,student_t,3
824,-0.9973979308365883,student_t,3
825,-1.295101646660278,student_t,3
826,-2.909424700431131,student_t,3
827,-2.855865991983468,student_t,3
828,-2.281005362145016,student_t,3
829,-5.377194031637941,student_t,3
830,-4.402563636068849,student_t,3
831,-2.6886177659039485,student_t,3
832,-6.898953068721699,student_t,3
833,-5.2593646945931845,student_t,3
834,-2.571245194437609,student_t,3
835,-2.214255384970891,student_t,3
836,-2.9581440702606385,student_t,3
837,-2.637928905287829,student_t,3
838,-1.5961731128689858,student_t,3
839,0.14673284665265052,student_t,3
840,0.2359777962122181,student_t,3
841,-0.7309506493478604,student_t,3
842,-1.3542261056455487,student_t,3
843,-0.5189277546563531,student_t,3
844,-0.41871402920693046,student_t,3
845,-0.06140180097396064,student_t,3
846,-1.0504737601754084,student_t,3
847,-2.3881036710273307,student_t,3
848,-0.679151290290708,student_t,3
849,-1.0478417828544082,student_t,3
850,-0.37205517429249013,student_t,3
851,-0.1324942868537307,student_t,3
852,1.2658730909393,student_t,3
853,1.3482629207055024,student_t,3
854,-2.572484980716229,student_t,3
855,-1.3101393750000119,student_t,3
856,-6.968593079974817,student_t,3
857,-5.853561213713031,student_t,3
858,-1.609572718898033,student_t,3
859,1.344014523804507,student_t,3
860,-0.10374904274231267,student_t,3
861,-1.390676337281214,student_t,3
862,-0.23227723186892557,student_t,3
863,-0.8390879872623543,student_t,3
864,-1.2543075000705768,student_t,3
865,-0.5517997609741225,student_t,3
866,-0.8858748830454583,student_t,3
867,2.068630898021958,student_t,3
868,2.8832186135590168,student_t,3
869,4.020516826329954,student_t,3
870,2.359743440657526,student_t,3
871,0.48054759829014926,student_t,3
872,-0.7216909545769443,student_t,3
873,0.9376124785521386,student_t,3
874,0.9272743894975257,student_t,3
875,1.4884233774369393,student_t,3
876,0.8863506537138405,student_t,3
877,0.923716779772469,student_t,3
878,0.3605912803822757,student_t,3
879,-0.39035679825968544,student_t,3
880,-1.3674706892728739,student_t,3
881,-0.6579923317450842,student_t,3
882,-1.0347169629453077,student_t,3
883,0.7406427046094759,student_t,3
884,-1.5102169030454724,student_t,3
885,-1.002053200466302,student_t,3
886,-0.6305330314818618,student_t,3
887,-2.156495065825312,student_t,3
888,-6.384640671950786,student_t,3
889,-5.325283179664568,student_t,3
890,-0.1520021139464931,student_t,3
891,0.8837895162952174,student_t,3
892,-0.05252375500022877,student_t,3
893,-0.6963337179071818,student_t,3
894,-1.4816790791327388,student_t,3
895,-1.917812939277205,student_t,3
896,-1.8550627106936322,student_t,3
897,-1.1053319478026304,student_t,3
898,3.145863949558081,student_t,3
899,2.3053946812679302,student_t,3
900,1.8015809642189509,student_t,3
901,1.0395087614132241,student_t,3
902,-0.38659646015579874,student_t,3
903,1.6378084428829394,student_t,3
904,2.13200717216683,student_t,3
905,0.6846978374166233,student_t,3
906,0.6940283412281217,student_t,3
907,0.6619771138612897,student_t,3
908,2.2081427279507713,student_t,3
909,1.9600407399920816,student_t,3
910,6.2122999428009225,student_t,3
911,3.4902470515067434,student_t,3
912,1.333690737173696,student_t,3
913,1.6306036130066988,student_t,3
914,0.3426973719840539,student_t,3
915,-0.12244245165928155,student_t,3
916,0.38207201261895984,student_t,3
917,0.15705742071370485,student_t,3
918,0.5682785329873624,student_t,3
919,1.1673241701220116,student_t,3
920,0.43981827592207895,student_t,3
921,-0.19553290123437905,student_t,3
922,-2.2621123641489644,student_t,3
923,-2.4459183160184135,student_t,3
924,-1.0086941818132433,student_t,3
925,-1.5641385013572053,student_t,3
926,0.6896361018010264,student_t,3
927,-0.966482597745091,student_t,3
928,-0.9165297429410327,student_t,3
929,0.16184185988532906,student_t,3
930,0.6332362727253095,student_t,3
931,1.3544134329339035,student_t,3
932,-0.5160003874249726,student_t,3
933,-2.263807722523196,student_t,3
934,-2.872490736656741,student_t,3
935,-2.0530035843429313,student_t,3
936,-1.1948535977336687,student_t,3
937,-0.271850484370182,student_t,3
938,1.3536512891184678,student_t,3
939,-0.26429257124867944,student_t,3
940,1.348135911425071,student_t,3
941,-0.40134200952692944,student_t,3
942,0.7849856975082901,student_t,3
943,1.9440944228761898,student_t,3
944,1.3525942068909087,student_t,3
945,0.031683631604902285,student_t,3
946,-0.485512368551267,student_t,3
947,0.5085005457101833,student_t,3
948,1.8950442249843176,student_t,3
949,1.240643900742082,student_t,3
950,2.7311648390916536,student_t,3
951,2.901873347266143,student_t,3
952,2.219737515660149,student_t,3
953,1.891412610291096,student_t,3
954,2.4633229742352554,student_t,3
955,1.9767802950751947,student_t,3
956,1.289713162576214,student_t,3
957,-0.5895266413824934,student_t,3
958,-0.7706956226708075,student_t,3
959,-5.048237701243598,student_t,3
960,-2.7209426840425595,student_t,3
961,-2.6190996237381814,student_t,3
962,-2.38085392013026,student_t,3
963,2.091014243725102,student_t,3
964,1.6002150199805438,student_t,3
965,2.2880711390940887,student_t,3
966,0.44134829445747714,student_t,3
967,-1.0639151111083187,student_t,3
968,-1.2139697157084897,student_t,3
969,-0.748771350953885,student_t,3
970,-2.3986795987131515,student_t,3
971,-2.5261037494266008,student_t,3
972,-1.3057526800291426,student_t,3
973,-1.1862149484726556,student_t,3
974,-0.5744553251525067,student_t,3
975,-1.0794369992315924,student_t,3
976,0.3161460438339043,student_t,3
977,0.2015916923855945,student_t,3
978,3.787967624984376,student_t,3
979,3.357389690911665,student_t,3
980,1.6143864547427693,student_t,3
981,-0.27725026232091854,student_t,3
982,-0.9216331574863084,student_t,3
983,11.616865678135234,student_t,3
984,8.002294030709125,student_t,3
985,9.77878992487948,student_t,3
986,6.388623084749477,student_t,3
987,5.843846228206562,student_t,3
988,0.45781746726260053,student_t,3
989,0.45736512751719993,student_t,3
990,-0.8854654816162691,student_t,3
991,-3.973833904240925,student_t,3
992,-3.5476844771681337,student_t,3
993,-2.2696904459968947,student_t,3
994,-0.0736982297089106,student_t,3
995,-1.194019771933693,student_t,3
996,-0.8358205758357097,student_t,3
997,0.9207813722828985,student_t,3
998,0.3595802349097153,student_t,3
999,-0.28749784043546045,student_t,3
1000,-0.5526513092318313,student_t,3
1001,0.9933060024236187,student_t,3
1002,0.5507662974989866,student_t,3
1003,1.1239041609347857,student_t,3
1004,0.45007692874481636,student_t,3
1005,0.17027344256022797,student_t,3
1006,1.602255558344024,student_t,3
1007,-2.556855021408885,student_t,3
1008,0.1539811413146841,student_t,3
1009,-0.7602956457654724,student_t,3
1010,0.39608563578158895,student_t,3
1011,6.732185474038695,student_t,3
1012,4.300505704136753,student_t,3
1013,2.925418178883847,student_t,3
1014,2.356092244879449,student_t,3
1015,3.5227279250849506,student_t,3
1016,3.1542025413420145,student_t,3
1017,1.6832719163499599,student_t,3
1018,1.26833553959249,student_t,3
1019,1.1249622084557247,student_t,3
1020,1.8674799373416124,student_t,3
1021,1.7231284131465245,student_t,3
1022,2.5463694754762276,student_t,3
1023,0.13140713271636484,student_t,3
1024,-0.23305763835179466,student_t,3
1025,4.5091971447954595,student_t,3
1026,0.872932403362582,student_t,3
1027,-0.3710128583137522,student_t,3
1028,-0.4676723451107246,student_t,3
1029,-1.1702428802927587,student_t,3
1030,1.9297348779927521,student_t,3
1031,-0.4759375740870466,student_t,3
1032,1.9146160316011933,student_t,3
1033,2.124330545941416,student_t,3
1034,1.2858150488458475,student_t,3
1035,0.8624729608341807,student_t,3
1036,-6.389542081679256,student_t,3
1037,-5.205332233759048,student_t,3
1038,-3.4934596405374427,student_t,3
1039,-2.9296082591932926,student_t,3
1040,-3.527525331394542,student_t,3
1041,-1.4899267120948645,student_t,3
1042,-0.8721419215150743,student_t,3
1043,-1.1278262213720374,student_t,3
1044,-2.2246322410559376,student_t,3
1045,-1.499312926227092,student_t,3
1046,-0.2819046823769572,student_t,3
1047,-0.37323854669147477,student_t,3
1048,3.8542285484990875,student_t,3
1049,3.590406446183113,student_t,3
1050,2.6548515171664477,student_t,3
1051,2.8058674944557804,student_t,3
1052,1.7334985779834204,student_t,3
1053,0.8894035586358302,student_t,3
1054,1.4888699240867278,student_t,3
1055,-1.873155971235576,student_t,3
1056,-1.061385657705118,student_t,3
1057,-5.163349575137886,student_t,3
1058,-2.2484469489031897,student_t,3
1059,-2.3587030686231385,student_t,3
1060,-3.5704113874311143,student_t,3
1061,-3.2186586807339257,student_t,3
1062,-4.114069930914021,student_t,3
1063,-2.9929789692318685,student_t,3
1064,-5.880737776536716,student_t,3
1065,-5.190871555376032,student_t,3
1066,-3.7821763584410513,student_t,3
1067,-3.5272071469707558,student_t,3
1068,0.7608805878482716,student_t,3
1069,0.31301521330234366,student_t,3
1070,-1.8393527669578238,student_t,3
1071,-2.509960325082165,student_t,3
1072,-0.9441961850414435,student_t,3
1073,1.2117732194288908,student_t,3
1074,0.8974322136599012,student_t,3
1075,0.20124075322847074,student_t,3
1076,0.45156010365702304,student_t,3
1077,0.010366836673772806,student_t,3
1078,1.2046772532520456,student_t,3
1079,0.9183917040021556,student_t,3
1080,-1.6794438048088849,student_t,3
1081,-2.0891404968931035,student_t,3
1082,-4.804500411703476,student_t,3
1083,-3.640684091957913,student_t,3
1084,-2.577573542728607,student_t,3
1085,-1.7211717664560342,student_t,3
1086,-1.3959244169506093,student_t,3
1087,-2.629341174375323,student_t,3
1088,-0.650466814445283,student_t,3
1089,-0.6674036762460581,student_t,3
1090,-1.0522913913926644,student_t,3
1091,-1.37230711671577,student_t,3
1092,-3.7242527131934633,student_t,3
1093,-2.3290839828604186,student_t,3
1094,-1.721736192732939,student_t,3
1095,-0.4344340550169685,student_t,3
1096,-0.48173033377554025,student_t,3
1097,-1.2245455846999667,student_t,3
1098,0.32520463218904516,student_t,3
1099,-0.5864885997266733,student_t,3
1100,2.2220519738434037,student_t,3
1101,2.383947979848745,student_t,3
1102,3.57844894509889,student_t,3
1103,2.4699670023994793,student_t,3
1104,2.7608319262088292,student_t,3
1105,0.9201947697211568,student_t,3
1106,0.9412589219355127,student_t,3
1107,-2.8810263049546325,student_t,3
1108,-1.8632433403570905,student_t,3
1109,-1.875962806989361,student_t,3
1110,0.751592733079453,student_t,3
1111,0.5823584165225322,student_t,3
1112,0.5353501150976797,student_t,3
1113,-0.9725007217523154,student_t,3
1114,-1.9597629664830292,student_t,3
1115,-1.768841536408023,student_t,3
1116,-0.9527456183695555,student_t,3
1117,-2.227318826778215,student_t,3
1118,-1.2978406369754962,student_t,3
1119,-0.8473658361881629,student_t,3
1120,-0.003787563942668104,student_t,3
1121,-0.1552321571013948,student_t,3
1122,-2.6228276920534137,student_t,3
1123,-1.4543729840924444,student_t,3
1124,-4.961881769326979,student_t,3
1125,-2.945911187174974,student_t,3
1126,-0.012133459732639462,student_t,3
1127,0.931476132037606,student_t,3
1128,-0.20919602230805145,student_t,3
1129,2.3300985076427256,student_t,3
1130,0.9872385651675903,student_t,3
1131,0.7734141066631961,student_t,3
1132,-0.867741337931606,student_t,3
1133,0.5277323369771539,student_t,3
1134,0.4009556442444784,student_t,3
1135,0.7025407547240583,student_t,3
1136,1.5562709373164563,student_t,3
1137,0.2626489666408802,student_t,3
1138,-1.2689827511071108,student_t,3
1139,-0.3465001108921054,student_t,3
1140,-1.801836662638386,student_t,3
1141,-0.2717349081956396,student_t,3
1142,1.344483893572684,student_t,3
1143,2.0665497212592605,student_t,3
1144,1.0711597989967698,student_t,3
1145,0.3203829357202864,student_t,3
1146,1.3618878075813257,student_t,3
1147,1.6855408181321334,student_t,3
1148,2.817839513161804,student_t,3
1149,3.8714521394653136,student_t,3
1150,2.114539151157552,student_t,3
1151,1.6669661384690042,student_t,3
1152,1.9130001745212966,student_t,3
1153,-3.116540064070854,student_t,3
1154,-2.6800232099637307,student_t,3
1155,-2.9025632700897788,student_t,3
1156,-1.9147957871859573,student_t,3
1157,-3.2007919519334744,student_t,3
1158,-2.2685850365660447,student_t,3
1159,-1.127032130765832,student_t,3
1160,-1.1526596162379679,student_t,3
1161,-2.108215455748571,student_t,3
1162,-2.676451846590942,student_t,3
1163,0.17566440079166035,student_t,3
1164,-0.6201689793205772,student_t,3
1165,0.5054971334643388,student_t,3
1166,-0.04933191814198229,student_t,3
1167,-1.1587924944759547,student_t,3
1168,-1.518401792699697,student_t,3
1169,-2.1828645034785046,student_t,3
1170,-2.360844341871709,student_t,3
1171,-1.5581098472186747,student_t,3
1172,-2.7831892102313125,student_t,3
1173,-3.094680239637328,student_t,3
1174,-0.39417670443595365,student_t,3
1175,-0.9043739733656893,student_t,3
1176,0.986421827489224,student_t,3
1177,2.721507827228298,student_t,3
1178,1.5847146833816392,student_t,3
1179,-0.03290809716261278,student_t,3
1180,1.475525810461669,student_t,3
1181,0.4894334125379657,student_t,3
1182,0.3298088923768235,student_t,3
1183,0.8402626049246273,student_t,3
1184,-0.8329947136347996,student_t,3
1185,-0.5415070951723205,student_t,3
1186,1.7999514555784009,student_t,3
1187,3.7822627227136447,student_t,3
1188,1.2713137041766471,student_t,3
1189,2.9466488819058654,student_t,3
1190,2.4478211758069675,student_t,3
1191,1.5158679094260115,student_t,3
1192,0.3760339124411469,student_t,3
1193,1.133608595091818,student_t,3
1194,0.8534026386333193,student_t,3
1195,1.1316131216586673,student_t,3
1196,0.5648910093988556,student_t,3
1197,1.3161292365403345,student_t,3
1198,0.45404513917963324,student_t,3
1199,1.7835340548354501,student_t,3
1200,-3.288387192293753,student_t,3
1201,-3.098203477625116,student_t,3
1202,-1.4371038203291868,student_t,3
1203,-5.189128300619056,student_t,3
1204,-3.4407396203464473,student_t,3
1205,-3.1370368833378874,student_t,3
1206,-3.193586400471058,student_t,3
1207,-2.62530720657032,student_t,3
1208,-3.238047398641978,student_t,3
1209,-2.4409408231583916,student_t,3
1210,-2.179497055297471,student_t,3
1211,-7.4609033271125105,student_t,3
1212,-4.883000144332835,student_t,3
1213,-3.664968360893855,student_t,3
1214,-1.9964799713392827,student_t,3
1215,-1.0903387394944204,student_t,3
1216,-0.2895799448854134,student_t,3
1217,0.2803657785921134,student_t,3
1218,-0.3470817758648477,student_t,3
1219,0.4125319538999921,student_t,3
1220,0.589722462840329,student_t,3
1221,0.7606505715798568,student_t,3
1222,-0.9555778626119266,student_t,3
1223,-2.3480799315422787,student_t,3
1224,-0.9213170659407676,student_t,3
1225,-1.4674100796444938,student_t,3
1226,-2.2431644081148896,student_t,3
1227,-0.7129807116744329,student_t,3
1228,0.7146156717808023,student_t,3
1229,-0.4524728733977239,student_t,3
1230,0.7668265138280634,student_t,3
1231,-0.9298995106875192,student_t,3
1232,0.23120863166750194,student_t,3
1233,-2.627276277376359,student_t,3
1234,-2.3293488293720643,student_t,3
1235,-2.0326086092802242,student_t,3
1236,-5.644740614760746,student_t,3
1237,-5.419238126407584,student_t,3
1238,-5.867087990676792,student_t,3
1239,-7.9566391948046356,student_t,3
1240,-7.378346733791003,student_t,3
1241,-12.616732066817761,student_t,3
1242,-6.972846874741377,student_t,3
1243,-4.9689921561434875,student_t,3
1244,-2.652226948194385,student_t,3
1245,-2.7795657243314915,student_t,3
1246,-1.7534540964886454,student_t,3
1247,-1.4609338004352952,student_t,3
1248,-3.118833193454262,student_t,3
1249,-1.4878061614240703,student_t,3
1250,0.09063533247568478,student_t,3
1251,1.374805497320907,student_t,3
1252,0.6110120475163193,student_t,3
1253,1.0308724515099854,student_t,3
1254,-0.8790157070983653,student_t,3
1255,0.9499019254776385,student_t,3
1256,1.6809194228316606,student_t,3
1257,-0.47953967469156633,student_t,3
1258,-0.6655966714889838,student_t,3
1259,-0.22831880189891254,student_t,3
1260,0.7274575971205355,student_t,3
1261,-0.8955008640435491,student_t,3
1262,-0.7241639443802578,student_t,3
1263,-0.8654478778418261,student_t,3
1264,-2.6851333862589626,student_t,3
1265,-0.6244568475187491,student_t,3
1266,-2.163313919167215,student_t,3
1267,-1.573803488061585,student_t,3
1268,0.5723101115756537,student_t,3
1269,-0.6507499238576661,student_t,3
1270,-2.044167521110353,student_t,3
1271,-1.797734239124392,student_t,3
1272,-2.749524697584186,student_t,3
1273,-1.5994728219039442,student_t,3
1274,1.823460663033141,student_t,3
1275,6.168352884841623,student_t,3
1276,4.622267622602495,student_t,3
1277,0.019377532870711534,student_t,3
1278,-2.2103420055995695,student_t,3
1279,-0.6990640846623181,student_t,3
1280,1.6072658535214646,student_t,3
1281,0.9043364575028837,student_t,3
1282,0.0622022907954467,student_t,3
1283,2.687293018796558,student_t,3
1284,2.247822574878446,student_t,3
1285,1.9652896234501456,student_t,3
1286,1.1822916133803352,student_t,3
1287,1.4687733285354203,student_t,3
1288,1.046720660676598,student_t,3
1289,0.2742767104044609,student_t,3
1290,-2.923139352900777,student_t,3
1291,-2.320940319811858,student_t,3
1292,1.2900877365597956,student_t,3
1293,3.2816821648128833,student_t,3
1294,2.0155599907145048,student_t,3
1295,2.101244872049735,student_t,3
1296,1.4905886331013407,student_t,3
1297,0.3506148101519222,student_t,3
1298,0.6715786347922886,student_t,3
1299,-1.287371892716474,student_t,3
1300,-1.3959326894546027,student_t,3
1301,-5.274466592267993,student_t,3
1302,-4.241517280211842,student_t,3
1303,-2.21830595376783,student_t,3
1304,3.8579262521416093,student_t,3
1305,3.5227651644234683,student_t,3
1306,1.0418150625579072,student_t,3
1307,1.8249359743240894,student_t,3
1308,0.9949811739357676,student_t,3
1309,1.2248363193043041,student_t,3
1310,2.2305012761702727,student_t,3
1311,1.7805416172125967,student_t,3
1312,1.6605955832734485,student_t,3
1313,0.5289710147828653,student_t,3
1314,0.020896875980016993,student_t,3
1315,-0.126870115524807,student_t,3
1316,0.7245398712395615,student_t,3
1317,1.8688939984109578,student_t,3
1318,2.762597174066279,student_t,3
1319,1.4928792156917932,student_t,3
1320,2.706451848160714,student_t,3
1321,2.0767455431952273,student_t,3
1322,0.3389239801771422,student_t,3
1323,0.6734280876381926,student_t,3
1324,-1.7183473427001765,student_t,3
1325,-1.0947269423052555,student_t,3
1326,2.1115776284479,student_t,3
1327,-1.0214591147312624,student_t,3
1328,-0.9220639131432393,student_t,3
1329,-1.182262701392327,student_t,3
1330,1.0797638965858372,student_t,3
1331,1.741779180929252,student_t,3
1332,0.7391854443278592,student_t,3
1333,0.38735051403467036,student_t,3
1334,-0.43888356373297066,student_t,3
1335,0.5048918198347885,student_t,3
1336,-0.19402111993117577,student_t,3
1337,0.6208056668112877,student_t,3
1338,0.5671701172355497,student_t,3
1339,-0.7939777484477588,student_t,3
1340,0.9218562612029151,student_t,3
1341,0.11307132530735553,student_t,3
1342,-0.3471269926865972,student_t,3
1343,-1.3119283773062864,student_t,3
1344,-0.08711559751645881,student_t,3
1345,-1.3559992391666276,student_t,3
1346,-0.516838621083196,student_t,3
1347,-0.09788416302077008,student_t,3
1348,1.3583294676264983,student_t,3
1349,0.4835774051243945,student_t,3
1350,-1.3256885972935086,student_t,3
1351,-2.3905852428954115,student_t,3
1352,-0.1838704593431728,student_t,3
1353,0.006566302193862422,student_t,3
1354,0.7447577287566824,student_t,3
1355,-0.4030380430055581,student_t,3
1356,-1.38744452099811,student_t,3
1357,-5.156963668315209,student_t,3
1358,-2.242187642801942,student_t,3
1359,-2.707113159340243,student_t,3
1360,-3.4629941846518877,student_t,3
1361,-2.0268259274431983,student_t,3
1362,-0.41236384322111075,student_t,3
1363,-0.8261329715855142,student_t,3
1364,2.0669599852884035,student_t,3
1365,1.710118579104089,student_t,3
1366,0.7472415741697005,student_t,3
1367,2.778685868890949,student_t,3
1368,2.3906619507974454,student_t,3
1369,2.089218542293149,student_t,3
1370,0.09491598861230632,student_t,3
1371,0.3753453592956799,student_t,3
1372,-0.013244961706132707,student_t,3
1373,-0.7613857540921345,student_t,3
1374,-1.1891961955901658,student_t,3
1375,-1.0628274977575511,student_t,3
1376,-1.0427579699055944,student_t,3
1377,-1.1137805565832914,student_t,3
1378,-9.86494865793845,student_t,3
1379,-8.588720730156842,student_t,3
1380,-4.97110897251587,student_t,3
1381,-3.7843023217119485,student_t,3
1382,-1.2967911882629684,student_t,3
1383,-0.2410559537420307,student_t,3
1384,0.39540584132208784,student_t,3
1385,0.9191653517133752,student_t,3
1386,2.1727892116955454,student_t,3
1387,1.7746082455034613,student_t,3
1388,-0.6675029927257885,student_t,3
1389,-1.2996821363548658,student_t,3
1390,0.5641450530313888,student_t,3
1391,1.4480635747470845,student_t,3
1392,4.264193142721579,student_t,3
1393,4.160701489862788,student_t,3
1394,3.494273633215695,student_t,3
1395,4.300431376111904,student_t,3
1396,2.7931978256696697,student_t,3
1397,0.8199120236896889,student_t,3
1398,0.11641610366460109,student_t,3
1399,-0.5657877240042737,student_t,3
1400,0.4089004396220878,student_t,3
1401,0.7877740284322561,student_t,3
1402,0.6620806625613,student_t,3
1403,0.7232674410740247,student_t,3
1404,-0.11512687605117888,student_t,3
1405,-0.20354896778536175,student_t,3
1406,0.5835803971804145,student_t,3
1407,-3.734983870253746,student_t,3
1408,-1.480007173990632,student_t,3
1409,-3.2279797920092212,student_t,3
1410,-4.869683411709559,student_t,3
1411,-1.418615914637371,student_t,3
1412,-0.17885647857346254,student_t,3
1413,0.4147590493557203,student_t,3
1414,-0.48238161140149993,student_t,3
1415,-1.7900090056148443,student_t,3
1416,-1.4374279398960812,student_t,3
1417,-1.150934774675235,student_t,3
1418,-2.7410664159277984,student_t,3
1419,-3.9737967446915237,student_t,3
1420,-1.5281534441193012,student_t,3
1421,-0.5798999641924343,student_t,3
1422,-0.5273718906085697,student_t,3
1423,-0.5091789046159684,student_t,3
1424,-3.615592444949911,student_t,3
1425,-2.9829004395946863,student_t,3
1426,-1.655075579226826,student_t,3
1427,1.021367518814551,student_t,3
1428,0.7195953839657571,student_t,3
1429,0.45371136051217986,student_t,3
1430,3.023648932551716,student_t,3
1431,0.9108507370043202,student_t,3
1432,-0.27154131202374143,student_t,3
1433,-0.44631600220771644,student_t,3
1434,0.11974092340296655,student_t,3
1435,-0.3723946118544943,student_t,3
1436,-1.3615697767582833,student_t,3
1437,-0.17625957253249513,student_t,3
1438,-1.3723977404149057,student_t,3
1439,-0.9794285262940802,student_t,3
1440,2.6906348692174347,student_t,3
1441,2.540989282645778,student_t,3
1442,0.5231933147198984,student_t,3
1443,-0.7641026492963741,student_t,3
1444,-1.8084052550219882,student_t,3
1445,-1.457712292931223,student_t,3
1446,0.5269514529504102,student_t,3
1447,0.6756502558915192,student_t,3
1448,-0.19729405425260793,student_t,3
1449,0.36864614531274076,student_t,3
1450,0.3013219651577185,student_t,3
1451,0.23816552240123998,student_t,3
1452,-0.7797944903525759,student_t,3
1453,1.652465409905746,student_t,3
1454,1.5028167868685893,student_t,3
1455,1.7130178167874048,student_t,3
1456,1.1421223188541731,student_t,3
1457,0.6066146170488881,student_t,3
1458,1.017694973482587,student_t,3
1459,-0.10549019779077529,student_t,3
1460,-0.5189172339106838,student_t,3
1461,-0.004082171986508121,student_t,3
1462,-5.201620977944127,student_t,3
1463,-2.4047910637313272,student_t,3
1464,-3.6277964381312753,student_t,3
1465,-2.266502689763702,student_t,3
1466,-1.668548011623843,student_t,3
1467,-1.8327806847664858,student_t,3
1468,-2.6103522124884213,student_t,3
1469,-1.9651297611170544,student_t,3
1470,-1.6460876180548527,student_t,3
1471,-2.2881435141790334,student_t,3
1472,-0.11419321568503116,student_t,3
1473,2.5598891711612977,student_t,3
1474,2.261232271700285,student_t,3
1475,0.14102843231257212,student_t,3
1476,-0.8792790691045286,student_t,3
1477,-1.4659854840370774,student_t,3
1478,-1.4861823220133963,student_t,3
1479,-1.048870171471127,student_t,3
1480,0.28712161205540276,student_t,3
1481,0.19836600911391777,student_t,3
1482,0.7503780304921439,student_t,3
1483,-0.15282261064193547,student_t,3
1484,-1.2269630386005057,student_t,3
1485,-1.8776635876637098,student_t,3
1486,-2.5160907675903736,student_t,3
1487,-2.171214328956409,student_t,3
1488,-1.3417922315267892,student_t,3
1489,0.18123323625744858,student_t,3
1490,0.02039091050623043,student_t,3
1491,-1.704874437477932,student_t,3
1492,-1.286394241416182,student_t,3
1493,-0.8616033259584751,student_t,3
1494,-1.540225593323967,student_t,3
1495,-0.7502184806034882,student_t,3
1496,-0.9622410179862958,student_t,3
1497,-0.7435607616965805,student_t,3
1498,-1.0921063745433248,student_t,3
1499,-0.32010907263435506,student_t,3
1500,-0.9099819825549686,student_t,3
1501,-0.186281495026555,student_t,3
1502,-0.049361544803933455,student_t,3
1503,0.3489734891229688,student_t,3
1504,-0.9424432064633943,student_t,3
1505,-0.7077787104778579,student_t,3
1506,-0.2816347236909895,student_t,3
1507,-1.2397002207371017,student_t,3
1508,-1.5875941803766065,student_t,3
1509,-1.078913372006485,student_t,3
1510,-0.6675682815572209,student_t,3
1511,0.06757328634419169,student_t,3
1512,0.8640834996851299,student_t,3
1513,-0.46492542059965525,student_t,3
1514,0.0702566131917638,student_t,3
1515,1.231702382588575,student_t,3
1516,3.1050845443477444,student_t,3
1517,1.499854979760765,student_t,3
1518,1.6179572905760153,student_t,3
1519,0.5145352243989705,student_t,3
1520,0.9993620672054355,student_t,3
1521,3.2693791925866025,student_t,3
1522,2.8868442242411896,student_t,3
1523,2.22790099496403,student_t,3
1524,1.6864228483324277,student_t,3
1525,2.9023800577793346,student_t,3
1526,0.4896184384583191,student_t,3
1527,-0.024639907640730097,student_t,3
1528,-0.8173770219250153,student_t,3
1529,-1.0858013177572197,student_t,3
1530,0.5169163097894852,student_t,3
1531,0.05697701914424724,student_t,3
1532,0.6801320416286665,student_t,3
1533,3.378955142350982,student_t,3
1534,1.7582294590008791,student_t,3
1535,1.5831721740885487,student_t,3
1536,1.840332214975578,student_t,3
1537,0.30392101619743783,student_t,3
1538,1.9779629017542908,student_t,3
1539,0.9735078581652905,student_t,3
1540,-1.2898433032544365,student_t,3
1541,-1.3201899442870473,student_t,3
1542,-4.483845689524879,student_t,3
1543,-4.491686303920006,student_t,3
1544,-4.59505017229326,student_t,3
1545,-3.1284948114278586,student_t,3
1546,-2.9058420807753333,student_t,3
1547,-3.1475667681022723,student_t,3
1548,-2.3196316695747754,student_t,3
1549,-4.880886495984584,student_t,3
1550,-4.0522038642940865,student_t,3
1551,-1.107404745961363,student_t,3
1552,-2.5795449776726125,student_t,3
1553,-1.7888393297380847,student_t,3
1554,-1.7346311473892622,student_t,3
1555,0.5224156047571233,student_t,3
1556,-1.854702530107322,student_t,3
1557,-1.9029501202858743,student_t,3
1558,0.21056672283997147,student_t,3
1559,1.0140889017648493,student_t,3
1560,0.4260543349968734,student_t,3
1561,0.9752687861729641,student_t,3
1562,-0.32969678521385226,student_t,3
1563,1.0663947078235612,student_t,3
1564,-0.4542566635363885,student_t,3
1565,0.13821147204792023,student_t,3
1566,0.36454825266980284,student_t,3
1567,0.5954577922968236,student_t,3
1568,1.8350520534848647,student_t,3
1569,0.5490641693265677,student_t,3
1570,0.8353159267939343,student_t,3
1571,0.7575990899290456,student_t,3
1572,-1.6190999077500825,student_t,3
1573,-0.6666356886391744,student_t,3
1574,-1.0096861448929337,student_t,3
1575,-2.4366970530160676,student_t,3
1576,-2.4397283773903444,student_t,3
1577,-4.204626619173672,student_t,3
1578,-4.47749896848331,student_t,3
1579,-2.797303835983265,student_t,3
1580,-6.26066754407827,student_t,3
