timestamp,value,shock_indicator
1060,-0.46718856480781557,0
1061,1.1027559126652284,0
1062,0.7460055333837735,0
1063,0.7317318713158585,0
1064,0.1887465012353044,0
1065,1.0200942185226891,0
1066,1.7872635404281687,0
1067,0.8329397942579813,0
1068,-0.17884448228789362,0
1069,-0.28447229615746805,0
1070,-0.06369641583622013,0
1071,-1.4872787218171115,0
1072,-3.323018430461981,1
1073,-0.03650473699895285,1
1074,-2.0985253525865306,1
1075,0.7383729595238826,1
1076,-0.1993857714870646,0
1077,0.9044364111769883,0
1078,0.021601005838320586,0
1079,1.948521270524054,0
1080,1.0910574905823545,0
1081,1.161133760406148,0
1082,2.7162313187697724,0
1083,1.8280831052245765,0
1084,0.9909736740020276,0
1085,-1.3879237870346284,1
1086,-3.3250066721203,1
1087,-1.4183667433113158,0
1088,-6.2953915013692665,1
1089,-5.926426044181646,0
1090,-4.847502876258995,0
1091,-3.97544312752232,0
1092,-2.557919505453702,0
1093,-0.804470954576069,0
1094,-0.7558856274891943,0
1095,-0.686765023536028,0
1096,-1.2620603597871434,0
1097,0.2511357423553775,0
1098,0.4648707653572892,0
1099,-0.21890567298083696,0
1100,2.0050114318393035,1
1101,0.7042713188771437,0
1102,0.5205125063095383,0
1103,-0.8531032689077008,0
1104,-0.3388277764970018,0
1105,0.12307032354476724,0
1106,-0.44581173592992884,0
1107,1.0158675135417756,0
1108,0.25733761909498437,0
1109,-4.383821260856537,1
1110,-3.6371123434754566,0
1111,-2.819147718236983,0
1112,4.483594010623592,1
1113,1.4918395000839888,0
1114,11.053873269427246,1
1115,8.75662964192739,0
1116,-8.862066240925412,1
1117,-7.356251015052826,0
1118,-4.060139443239437,0
1119,-2.5930505839535476,0
1120,-1.488324006143734,0
1121,-0.5519022551912265,0
1122,-1.2011473193119404,0
1123,-1.7564112500575209,0
1124,2.5038326929959798,1
1125,1.203337185762903,0
1126,-8.541938966850884,1
1127,-5.93081083546503,0
1128,-3.2650901997588444,0
1129,-3.108030160366964,0
1130,-0.79515777155301,0
1131,-0.13767963952287704,0
1132,-2.1087452711269683,1
1133,0.6145815199812998,1
1134,2.1100664455553413,0
1135,3.7121043881533016,1
1136,3.086415126110859,0
1137,4.2276922830675705,1
1138,4.251416891065448,0
1139,-1.574970792223481,1
1140,-2.0628984008442526,0
1141,-2.6121736936198916,0
1142,0.011018646451488534,0
1143,-0.4946432647594891,0
1144,0.292158417981055,0
1145,-1.374587133107196,0
1146,-1.9755232886589644,0
1147,-1.4381271511697722,0
1148,-1.007151739734384,0
1149,-1.643886145272068,0
1150,-0.9000808202390653,0
1151,-1.0576184411215848,0
1152,-1.583121586443956,0
1153,8.873751638238522,1
1154,4.631513279151843,0
1155,5.0956891397124116,0
1156,1.4339206711886154,1
1157,2.1974161177162035,0
1158,1.5035877844181385,0
1159,0.5160298526200551,0
1160,2.057987089519153,0
1161,0.8649265438614753,0
1162,0.7204103813060971,0
1163,0.6031289872765571,0
1164,0.5626875420349139,0
1165,0.300494589524861,0
1166,-0.3136303501379223,0
1167,2.6852135140194804,1
1168,1.9963680513291628,0
1169,1.9636809169906475,0
1170,1.1097349556331066,0
1171,1.7625998531306157,0
1172,1.4878663018243046,0
1173,-9.185931033833631,1
1174,-6.924831752803496,0
1175,-8.568320287949753,1
1176,-6.778330309765635,0
1177,-4.932503503139628,0
1178,-4.604461435279677,0
1179,-10.226182865855485,1
1180,2.4713061065123876,1
1181,-3.1828173435654397,1
1182,-4.399544945624661,1
1183,-3.8625939643028495,0
1184,-2.001935096035517,0
1185,-1.135260618673231,0
1186,-1.6236162961789187,0
1187,0.36676175986845116,0
1188,0.4504202022603351,0
1189,0.8440580331467546,0
1190,1.7861213435525736,0
1191,1.6287535820846113,0
1192,-0.8009833329675198,0
1193,-1.5398063105821662,0
1194,-2.3765444991385296,0
1195,-2.6195830520330037,0
1196,-0.3863445975217039,0
1197,-1.324172594157147,0
1198,-1.8045824029340354,0
1199,-2.2713165989521062,0
1200,-1.9892516613344646,0
1201,-1.0660272176153118,0
1202,-1.4269253987669832,0
1203,-2.492950633384959,0
1204,-6.0236147255099235,1
1205,-2.2613433488377037,0
1206,-0.8709527398623648,0
1207,1.0955248013060839,0
1208,0.3185312265127707,0
1209,1.4845126195579883,0
1210,-2.5465221606565853,1
1211,-0.8396927862964506,0
1212,-3.7198061327845298,1
1213,-3.243882291900129,0
1214,-1.4098275339234723,0
1215,-2.2805124210958994,0
1216,-3.9294082889684927,1
1217,-5.377102192635254,1
1218,-2.9465182608905476,0
1219,-2.1590418036331047,0
1220,-1.7354769361311642,0
1221,-1.3219002650508929,0
1222,-0.19946361266271684,0
1223,0.7341249544124421,0
1224,-0.1194129702759753,0
1225,0.7418209037897083,0
1226,0.607716657943387,0
1227,1.2455414391859652,0
1228,1.0759218279347973,0
1229,1.6701165807557468,0
1230,0.9452813622343891,0
1231,0.1963983813549206,0
1232,0.9158943198062433,0
1233,-0.08202978950382733,0
1234,1.548308029057242,0
1235,1.6644961097643027,0
1236,5.753511011523541,1
1237,3.4184234928954185,0
1238,2.9043569196173604,0
1239,4.153449391683951,1
1240,2.871723785095719,0
1241,-3.8057929336855096,1
1242,-1.851405125694038,0
1243,-2.8469540302465712,0
1244,-1.9729809079965888,0
1245,-0.6490516083333254,0
1246,-1.6171433614666677,0
1247,2.081197878499559,1
1248,1.2085196325679306,0
1249,0.5342311028432847,0
1250,1.3848716932824898,0
1251,-1.1288114149250261,1
1252,-0.22413952009423965,0
1253,-0.6864058371961391,0
1254,-1.432435215310667,0
1255,1.6043544355802364,1
1256,0.45828995074345946,0
1257,-3.0085368862971453,1
1258,-2.1704006198743455,0
1259,-1.2811033383840422,0
1260,-0.2418333552072227,0
1261,-0.6373331355153717,0
1262,-0.009769514515149735,0
1263,-0.2316455685282791,0
1264,-0.9456672906854932,0
1265,-2.1067375398913586,0
1266,-1.2281086137442703,0
1267,-0.09844005361517583,0
1268,0.2132540758486482,0
1269,0.6028794368783664,0
1270,3.2556235084896676,1
1271,2.9194618452608747,0
1272,3.1539766671479303,0
1273,1.9930132749418354,0
1274,-5.673035380030756,1
1275,-3.5286326806773864,0
1276,-2.148698645660198,0
1277,-0.9421870316607026,0
1278,-0.7307824567741988,0
1279,0.9596414467390926,0
1280,-0.0240430744101372,0
1281,-0.27045485441915507,0
1282,-0.8053552279340742,0
1283,-1.5551524635404677,0
1284,-1.6442851740864652,0
1285,0.36765133479227985,0
1286,1.5308195591282003,0
1287,0.535542619112776,0
1288,-0.12885795511004766,0
1289,0.6927395282155894,0
1290,-1.170889781070205,0
1291,0.8947379176987177,0
1292,6.638708306119921,1
1293,7.675384700565148,1
1294,5.743715629876843,0
1295,3.1206987234397934,0
1296,3.3846460079639646,0
1297,11.209884421034912,1
1298,8.57789351868308,0
1299,5.4324379039651305,0
1300,3.4020860628110174,0
1301,2.0636630690209437,0
1302,1.750258115470274,0
1303,2.0709272610395364,0
1304,-0.10750200673457888,0
1305,-0.6115783851021019,0
1306,-0.33780882330638295,0
1307,0.9710297283978254,0
1308,1.2253859779945624,0
1309,0.23345084446736664,0
1310,-4.8639619402391725,1
1311,-3.3173849421653623,0
1312,-0.5190650001207444,0
1313,-0.43168956479385745,0
1314,0.10574862692948889,0
1315,9.157968094382912,1
1316,7.471255031993884,0
1317,4.798364865005244,0
1318,3.9999122283878656,0
1319,1.2322667469794135,0
1320,0.8454163871653045,0
1321,2.0766469554446476,0
1322,3.0652073396383317,0
1323,0.20306933664176974,0
1324,3.7365218228849493,1
1325,1.1487713344944464,0
1326,0.24565045310595657,0
1327,-0.6528467403916899,0
1328,-0.5326991125456004,0
1329,-1.5376534405233364,0
1330,1.4948283698236533,1
1331,0.18167014351956134,0
1332,0.592823950872045,0
1333,2.806098573360725,1
1334,2.8594533585657356,0
1335,1.8184718597436704,0
1336,1.3880068060771362,0
1337,0.1183706913814806,0
1338,0.513134658078088,0
1339,0.5083666051755336,0
1340,1.769650023854448,0
1341,1.5179569017292007,0
1342,1.8770309281629722,0
1343,0.8710613787939928,0
1344,1.3872519711029403,0
1345,1.324742933908288,0
1346,0.06316055610530114,0
1347,-7.295297947852739,1
1348,-3.0976935484659247,1
1349,-2.768364160396931,0
1350,-2.3403385707386106,0
1351,-1.1048431776506562,0
1352,-0.9770533142299902,0
1353,-0.3768662651811071,0
1354,-0.8050019345229766,0
1355,-0.5238661331676523,0
1356,-1.3465007104847315,0
1357,1.288664481858709,1
1358,1.7141919029697492,0
1359,1.8378079525085995,0
1360,-0.45812713543563244,0
1361,0.2819675432756244,0
1362,0.41681870224629847,0
1363,-0.36103656175535276,0
1364,2.873953112791071,1
1365,7.99945781246688,1
1366,5.27970821943012,0
1367,-1.591688426521166,1
1368,-0.09667470750680085,0
1369,1.3610138157195375,0
1370,1.174780773222881,0
1371,-5.899012773387141,1
1372,-3.196378773658332,0
1373,-2.1364244934112606,0
1374,-1.5038774630749063,0
1375,-9.739319520857187,1
1376,-7.0310818216351985,0
1377,-5.993223248760526,0
1378,-3.6421492383841194,0
1379,0.19264100665649142,1
1380,1.8663806893776498,0
1381,4.902785180055168,1
1382,4.001836658901263,0
1383,3.368244768584082,0
1384,1.4366917789228815,0
1385,1.357572989724552,0
1386,1.299280104321743,0
1387,1.315530410908737,0
1388,2.2436416121182816,0
1389,1.9721696793848968,0
1390,0.3751400830195344,0
1391,1.160579937313508,0
1392,4.923509602005267,1
1393,1.1684609095514733,1
1394,2.1408440217715548,0
1395,2.776350197181417,0
1396,2.5817788934777086,0
1397,-0.6414624582340591,1
1398,0.8789731295935524,0
1399,0.9275652810295789,0
1400,1.2586857836937648,0
1401,0.033779016323900235,0
1402,0.3734064710232791,0
1403,0.4185670742359162,0
1404,0.16776515602649583,0
1405,-0.6192189081725104,0
1406,0.2825305127775055,0
1407,0.45281086912467894,0
1408,1.4470737376035447,0
1409,1.684260342335981,0
1410,1.363106210792456,0
1411,1.10919676092185,0
1412,-8.432871634802348,1
1413,-5.27309225635254,0
1414,-3.2761749737150114,0
1415,-7.669842951726602,1
1416,-5.002164505945371,0
1417,-2.710473513223495,0
1418,-1.145773066720801,0
1419,-1.3631861560992722,0
1420,-3.6613926589277823,1
1421,-7.772036240386661,1
1422,-5.955748141882623,0
1423,-4.7943216574001735,0
1424,-3.4720987323788632,0
1425,1.8788813809287856,1
1426,4.4522882778701645,1
1427,6.939377602250374,1
1428,3.388513933253795,0
1429,0.9025021227748651,0
1430,0.7877292293205722,0
1431,0.87373062660104,0
1432,2.910722229646521,1
1433,2.2696193373403344,0
1434,2.6258377897205882,0
1435,0.613752530680276,0
1436,0.9792212777567432,0
1437,1.1415919320048673,0
1438,0.22891844539603634,0
1439,-0.37298908153160987,0
1440,-0.6501791515457835,0
1441,5.703127892702681,1
1442,4.067144825394943,0
1443,0.7806785792567679,1
1444,0.2662881377219001,0
1445,1.8611132198778086,0
1446,1.4147509275592578,0
1447,2.2246486230073534,0
1448,2.225163544407316,0
1449,2.321518132045,0
1450,0.7955710237162517,0
1451,2.817661074954039,1
1452,1.6367202458262264,0
1453,1.5715335187976454,0
1454,1.8116181970956515,0
1455,10.388265186936605,1
1456,11.003524134974123,1
1457,8.594414566143028,0
1458,5.434796157871285,0
1459,2.138622870008721,0
1460,1.5209983296593435,0
1461,2.6483840690873883,0
1462,3.284129683174344,0
1463,1.2895619996908483,0
1464,2.423252272259384,0
1465,0.11697119144338552,0
1466,-0.85086722912875,0
1467,-1.0747604060142577,0
1468,0.1470693620431398,0
1469,6.850116633175716,1
1470,4.625691166869081,0
1471,1.7350768201199591,0
1472,1.1117284168105082,0
1473,1.7098203205224602,0
1474,1.1920912571204256,0
1475,-0.3568728208637769,0
1476,0.6095762385672433,0
1477,0.7094911837235562,0
1478,1.1157851604938838,0
1479,2.7843653891605515,1
1480,1.2089978815334725,0
1481,2.3031384959793106,0
1482,6.641245271158847,1
1483,9.929002390824548,1
1484,5.267877906464797,0
1485,4.098816356647863,0
1486,4.322529069414894,0
1487,3.454172543772707,0
1488,1.1481302737904875,0
1489,0.1121533351189945,0
1490,-0.9175127656256002,0
1491,0.20582640671030095,0
1492,0.13709656543847087,0
1493,-1.2810461537810724,0
1494,-0.49726276564159533,0
1495,-0.8540039667710924,0
1496,1.0566247097260564,0
1497,1.801149647446559,0
1498,2.9924642475289183,0
1499,1.765612053347842,0
1500,5.00063285080293,1
1501,3.013499224248177,0
1502,0.6242594923317626,0
1503,1.5723137577612136,0
1504,0.41108997616266596,0
1505,-0.31320559943931764,0
1506,-1.298164912538133,0
1507,0.9038259047341063,0
1508,0.6372044796972512,0
1509,0.8322199050424255,0
1510,5.648070585899605,1
1511,4.047510329532681,0
1512,6.435226627851973,1
1513,4.092763472662955,0
1514,1.9130977207174693,0
1515,1.2397892424816899,0
1516,0.5724534247650519,0
1517,0.7883415223556746,0
1518,-0.3994218553998672,0
1519,-0.6141021952409789,0
1520,0.5993449042298731,0
1521,0.21800918463640023,0
1522,-2.4598124117675924,1
1523,-1.6436543062306828,0
1524,-2.292588624659133,0
1525,-2.6094006034324253,0
1526,-1.3350443277280641,0
1527,-0.7419262050001589,0
1528,-0.4455883529524138,0
1529,-1.3007753855374857,0
1530,0.19901404388483035,0
1531,0.08871084333223453,0
1532,-0.04573985260488728,0
1533,2.447434054144207,1
1534,-6.978454331543677,1
1535,-7.4722753581005845,1
1536,3.2037078101300853,1
1537,2.7340302260154274,0
1538,1.7979804400477972,0
1539,-3.5073356016745802,1
1540,-2.357338483546091,0
1541,-2.893533687821522,0
1542,-1.3642633177359218,0
1543,-0.8671518894758715,0
1544,-3.3105306959598937,1
1545,-2.946940884407335,0
1546,-2.6598531892852306,0
1547,7.771628966897412,1
1548,4.462127642825957,0
1549,3.0122263927849997,0
1550,3.53427297134634,0
1551,0.3816193031808859,1
1552,-1.179870614466354,0
1553,-1.0447879933044004,0
1554,-1.1379553710513954,0
1555,-0.6176403169147574,0
1556,-4.065005088357982,1
1557,0.15157302295321706,1
1558,-2.6758656810990793,1
1559,-1.7287248148255183,0
1560,-3.063827845287264,0
1561,-2.595149273407915,0
1562,-0.874186421565356,0
1563,0.2443365112277427,0
1564,1.0048234195011732,0
1565,-7.784644912891597,1
1566,-5.410153683968149,0
1567,-3.9500705618618595,0
1568,-2.6839407730309937,0
1569,-2.0185439015856033,0
1570,-1.193239390576899,0
1571,-9.477909390099429,1
1572,-5.865794638737446,0
1573,-3.757617280569356,0
1574,-1.4121221469586882,0
1575,-1.0644849307447488,0
1576,-1.1949418582059965,0
1577,-1.2249215627658132,0
1578,1.0861159096565849,0
1579,0.6688670877154672,0
1580,0.22533461594967388,0
1581,-1.4957520142810141,0
1582,1.2513067060287562,1
1583,0.8777517533073479,0
1584,2.6513433446794163,1
1585,1.6096977392841458,0
1586,7.5963717237637685,1
1587,4.609510836284463,0
1588,-3.5894343268328903,1
1589,-2.8581029877115656,0
1590,-2.6798453687469843,0
1591,-3.1253306476604044,0
1592,-3.1600657102933125,0
1593,5.221968546525385,1
1594,3.519133579860204,0
1595,2.5719126841241944,0
1596,2.1367926285807917,0
1597,1.172154240341002,0
1598,-1.2517302631128264,1
1599,-2.4409777250022437,0
1600,-5.379666012409007,1
1601,-2.6142023319427556,0
1602,-2.2538690729716344,0
1603,6.147731408402709,1
1604,2.7192050013695286,0
1605,-1.5623050416642497,1
1606,-0.9420430521022081,0
1607,-0.08442502082831127,0
1608,-0.9642407347484651,0
1609,-1.5905091196980932,0
1610,-1.2579346683307193,0
1611,0.5037897753190084,0
1612,0.448178668788418,0
1613,1.1892067145021405,0
1614,0.3541443941213462,0
1615,-2.6121480524522096,1
1616,-3.0490468313327197,0
1617,-0.5561572480306354,0
1618,-0.1746942175803315,0
1619,-0.02501185714756296,0
1620,-0.0724758199577501,0
1621,-0.48050100747611857,0
1622,-1.4188858469205365,0
1623,-1.5368970717603783,0
1624,-1.8699974466621159,0
1625,-2.619358580762374,0
1626,-1.8436325411276493,0
1627,-1.1203762805606152,0
1628,-0.4585921812337766,0
1629,0.649062458451766,0
1630,-4.920602111724071,1
1631,-3.1294050929176453,0
1632,-2.0201987727372117,0
1633,-0.4744880489170913,0
1634,1.4703548891596316,0
1635,1.2610422807661372,0
1636,1.819345422910113,0
1637,3.394418580476321,1
1638,0.7521676373351234,0
1639,0.6526327523493902,0
1640,1.9314037159097552,0
1641,2.0819840816609565,0
1642,3.460376171689904,1
1643,2.8800174689315434,0
1644,2.78400886566464,0
1645,1.2362386792044138,0
1646,0.8091057957188762,0
1647,2.2110347583949403,0
1648,1.1881891637876638,0
1649,1.9967466081116738,0
1650,1.5660367032889153,0
1651,2.09039062463127,0
1652,1.1645875681256426,0
1653,0.5460428350919393,0
1654,0.7404934011123783,0
1655,0.9653901357189771,0
1656,0.7733240599850626,0
1657,2.121579570958382,0
1658,8.428034500631595,1
1659,6.950759123892995,0
1660,6.117756646622399,0
1661,2.1859393874867723,1
1662,1.6762644426780158,0
1663,1.7375764594977272,0
1664,1.0955661721269805,0
1665,7.53280456494082,1
1666,13.193138194277608,1
1667,9.31941675209789,0
1668,5.6949556946929984,0
1669,3.933278825404521,0
1670,2.4517251276987095,0
1671,3.380920103779729,0
1672,3.778824816393155,0
1673,0.8649481174871883,0
1674,1.2144816905492744,0
1675,1.454903528504743,0
1676,0.7414170051686095,0
1677,0.7638015068683203,0
1678,1.431549307179385,0
1679,-0.8576522330649039,0
1680,-1.8771629453613765,0
1681,-1.3258999683696404,0
1682,4.193534766554621,1
1683,2.3979111504516357,0
1684,0.19084992268461298,0
1685,0.2116811119675139,0
1686,-0.3612266291133224,0
1687,-2.219425208618092,0
1688,9.066189443077679,1
1689,5.831985552585792,0
1690,5.119349303446133,0
1691,3.7848750150534274,0
1692,4.060343482246094,0
1693,1.7719169542624549,0
1694,0.26383879322411485,0
1695,-0.8563894788442116,0
1696,-0.05965701914685362,0
1697,0.11557816018430572,0
1698,0.1171020607247524,0
1699,0.5761681783024158,0
1700,2.3138225738717084,0
1701,1.4850935605766804,0
1702,1.930929647927359,0
1703,2.8070160045930366,0
1704,2.4965799146520395,0
1705,0.9651795928787585,0
1706,-0.26854527559406427,0
1707,0.4481234599860592,0
1708,-6.113450371577243,1
1709,-4.080605306371271,0
1710,-2.862856976482666,0
1711,-3.068608604984216,0
1712,-1.428497695400365,0
1713,-1.5178250218013545,0
1714,-8.308783752426464,1
1715,-5.9912372268539436,0
1716,-4.018609407477241,0
1717,-2.2404980337440703,0
1718,-3.7473622259381285,1
1719,-3.6897601320438325,0
1720,-0.7257576531621861,0
1721,-1.681748054859975,0
1722,-1.523047333402252,0
1723,-1.956568239363913,0
1724,-1.1545935439510564,0
1725,-0.6943769597683533,0
1726,-0.40268404045500794,0
1727,3.4528168603330784,1
1728,1.1267949643293074,0
1729,0.4653270995061385,0
1730,1.390304047610677,0
1731,2.4395333660601612,0
1732,0.5211965591002701,0
1733,1.3266069877860298,0
1734,2.363214458751565,0
1735,-0.023583429497230357,0
1736,0.8684912351961841,0
1737,-0.05303335199725123,0
1738,0.41023244016793137,0
1739,0.5708336822624761,0
1740,-1.8463869512916566,1
1741,-3.4874088435181276,1
1742,-2.948533281715105,0
1743,-2.144363971885493,0
1744,-2.9296733189489954,0
1745,-1.8166434255608757,0
1746,-4.960444227236032,1
1747,-1.6618065560228266,0
1748,-1.5939707521573034,0
1749,1.2554347005524429,1
1750,1.2941712279896085,0
1751,4.140622318058634,1
1752,-2.903061741461231,1
1753,-2.714719050329048,0
1754,0.5962717916897537,1
1755,-1.079715823366471,0
1756,-1.2737055471750591,0
1757,-0.09215023031232272,0
1758,0.49023679637558126,0
1759,10.206902657656922,1
1760,7.250725190690571,0
1761,5.6229974193513454,0
1762,5.090298156340057,0
1763,3.1059647123693006,0
1764,3.423851094880134,0
1765,12.195995630945948,1
1766,6.4580182139924185,1
1767,7.312142312845607,1
1768,4.088283875672956,0
1769,3.597968335015481,0
1770,1.2447477345270672,0
1771,1.312834830583911,0
1772,1.1244924823307683,0
1773,1.7815616678326003,0
1774,1.7987679642667076,0
1775,-2.1847090685688615,1
1776,-1.5028948535636724,0
1777,-1.0927875394224436,0
1778,-3.2767609680213097,1
1779,-1.8799570627664681,0
1780,1.3638244359640397,1
1781,-0.6659479409642901,0
1782,-0.8405679023515512,0
1783,-1.8824153430432147,0
1784,-1.565348921536008,0
1785,-2.444876957595601,0
1786,-1.4772585524242712,0
1787,-1.7155816620006528,0
1788,-1.7493869446929358,0
1789,-2.5884853354292945,0
1790,-3.1257420926204302,0
1791,0.7703925008517492,1
1792,-0.6688929836811865,0
1793,-2.991457493575631,1
1794,-1.4469808107460556,0
1795,-1.6129990376034777,0
1796,3.4114010320223853,1
1797,3.86249996411401,0
1798,1.2540252923973327,0
1799,0.5400443208546526,0
1800,-1.0899128623826129,0
1801,-2.2284454787888643,0
1802,-2.1956698656364972,0
1803,-1.6510484891897013,0
1804,1.3687060113009177,1
1805,5.4602281899940275,1
1806,3.986082976692484,0
1807,5.422490772162673,1
1808,3.3014542971044674,0
1809,2.652010963863943,0
1810,3.8197573201183874,0
1811,3.3961199528817154,0
1812,5.558276798940178,1
1813,4.105178386081645,0
1814,3.3667206412029347,0
1815,3.0982029629697445,0
1816,2.6235991558968257,0
1817,0.29243093942025267,0
1818,1.5479722672230338,0
1819,-0.9521425031201285,1
1820,0.29316178931051073,0
1821,-0.29856190097596896,0
1822,-1.5121464448866333,0
1823,-2.5675681772180035,0
1824,-1.8004023115704897,0
1825,6.615527708240963,1
1826,5.919057921172277,0
1827,3.1813738872989,0
1828,2.386208580096633,0
1829,3.0269693726797327,0
1830,2.6043068725025496,0
1831,1.4018496000810914,0
1832,0.9371388775122237,0
1833,1.6983844514886703,0
1834,1.8137846266474766,0
1835,0.999401953562933,0
1836,-3.7339881810851914,1
1837,-2.880819088261437,0
1838,-0.0854512162200749,0
1839,0.05028526975936027,0
1840,-1.7150612509980203,0
1841,-1.9118780925434282,0
1842,-0.9436463597357974,0
1843,-0.1348010725668496,0
1844,-0.1014701114107127,0
1845,-0.5613162376632096,0
1846,0.5174914354532354,0
1847,0.21718502865805533,0
1848,-0.9672447534910178,0
1849,-1.557002662159134,0
1850,-0.41151585900346677,0
1851,-1.3328030303121423,0
1852,0.10704282839255042,0
1853,0.7719113278912271,0
1854,0.8369203853075022,0
1855,0.6304922229227838,0
1856,0.6987552632061189,0
1857,1.0563149429926724,0
1858,1.7437509651781742,0
1859,0.16530611150120622,0
1860,0.4117957648906579,0
1861,2.062286368873584,0
1862,2.551710899572413,0
1863,3.782701154820842,0
1864,3.2426921892383236,0
1865,4.325822952276782,1
1866,-1.0222948600787043,1
1867,-0.5121595063684312,0
1868,-0.0449791990470369,0
1869,0.660945259127243,0
1870,9.22714972975524,1
1871,7.060961223256568,0
1872,3.840926963704635,0
1873,2.2435918692723176,0
1874,0.3930183884941194,0
1875,0.8819413437400743,0
1876,-0.2524874033236252,0
1877,4.459298387601091,1
1878,2.7932440400497383,0
1879,1.5924047068761578,0
1880,0.787050910888575,0
1881,0.8833281308479872,0
1882,1.8598093040487944,0
1883,0.16746486067308153,0
1884,-0.7279817355919171,0
1885,-1.3470808412232627,0
1886,-0.13422553991642616,0
1887,0.12813971916332006,0
1888,1.7164472164937878,0
1889,3.5348425897840183,1
1890,2.880936971242153,0
1891,3.101491150683694,0
1892,1.294082071162115,0
1893,2.385162225658146,0
1894,3.221547949102618,0
1895,1.7975014829829035,0
1896,1.9787713588042768,0
1897,2.4124422512935855,0
1898,0.33006914664248566,0
1899,-1.6634148448454353,0
1900,-0.3273626932429303,0
1901,1.0742534230717553,0
1902,0.7645736026543358,0
1903,0.051399101054845076,0
1904,0.1440051582558871,0
1905,0.1858522162646687,0
1906,0.3005197245727209,0
1907,1.0575419365480907,0
1908,-1.0872985768366017,0
1909,-1.2368729556839098,0
1910,3.2265958474128706,1
1911,1.7179016625049583,0
1912,0.07601224348037117,0
1913,-0.21494717253461548,0
1914,-1.1649209560836684,0
1915,-1.3820410073898028,0
1916,-10.940348196533373,1
1917,-7.0749886882580135,0
1918,-4.211241214354752,0
1919,-2.7148308129039953,0
1920,-3.033612740676669,0
1921,-3.574429440417152,0
1922,-3.6930915791355394,0
1923,-3.4141162319679017,0
1924,-3.0128723006825036,0
1925,-2.161578232947701,0
1926,-0.8120711555206956,0
1927,0.03810989099165707,0
1928,-0.1522669068670742,0
1929,0.8916044276526088,0
1930,1.9308618288724047,0
1931,2.2196007948518104,0
1932,1.1491006776838382,0
1933,-1.0340154310227048,0
1934,-0.8353711692839225,0
1935,0.676281899703449,0
1936,-0.7877657029730052,0
1937,0.20916360016984215,0
1938,-0.33391203075689624,0
1939,-2.4599612345194948,1
1940,-1.9369150530180135,0
1941,-2.4652350469461597,0
1942,-1.0376657403140022,0
1943,1.5518245336091832,1
1944,0.1463797048634552,0
1945,1.2037052828865733,0
1946,0.4728525779889881,0
1947,4.56660587697053,1
1948,3.553932756951602,0
1949,2.1642402946809245,0
1950,1.3202265547755696,0
1951,1.7340404855727236,0
1952,0.6025912152799975,0
1953,-6.318846576968614,1
1954,-3.22231982024427,0
1955,-2.66800828030683,0
1956,-1.8911648889667036,0
1957,-2.3175847293427823,0
1958,-3.38747120556485,0
1959,-1.4628304571085429,0
1960,-2.0246426211690487,0
1961,-1.7419788147474538,0
1962,-4.1161854113294805,1
1963,-0.7156070737794971,1
1964,-1.4217555252794982,0
1965,-0.7670481830419704,0
1966,-2.201224212526418,0
1967,-1.858537883313485,0
1968,-1.4436371758907074,0
1969,0.42149963615486263,0
1970,1.1486084500649192,0
1971,-2.886931333026933,1
1972,-1.0808086353126165,0
1973,-0.9095011246366547,0
1974,5.752543023850242,1
1975,4.93697973916796,0
1976,4.489648701553241,0
1977,-1.277247507308143,1
1978,-3.1456127182778175,1
1979,-1.7918356063276246,0
1980,-5.313523897369155,1
1981,-9.346336950588336,1
1982,-6.444036472239809,0
1983,-2.732489041922385,0
1984,-2.7947008329796583,0
1985,-3.071192454547695,0
1986,-1.810090868626459,0
1987,-3.7480566580222408,1
1988,-3.219810542170521,0
1989,-3.2608140115765973,0
1990,-5.75842752654634,1
1991,-5.694786326360019,0
1992,-4.1330433252142775,0
1993,-4.611912509085424,0
1994,-4.200346830702198,0
1995,-3.117366261628494,0
1996,-2.232337978951036,0
1997,-1.8569688221740568,0
1998,-0.07959312143639208,0
1999,-1.03373684350523,0
2000,1.1094971458031706,0
2001,0.5248087001709538,0
2002,0.10125303712747769,0
2003,0.4249391832959495,0
2004,1.8840564681574339,0
2005,-0.7631883414959741,1
2006,0.2849700937208095,0
2007,-0.9631955433028221,0
2008,-4.698592370019389,1
2009,-3.2998815262101386,0
2010,-1.2640724636566774,0
2011,-1.1221853024270896,0
2012,-1.1287285148218509,0
2013,0.1875770940157847,0
2014,0.2883360557753476,0
2015,11.188988116601784,1
2016,7.582984543205879,0
2017,7.060555595870297,0
2018,4.735819959623157,0
2019,3.4241999893618846,0
2020,2.1654792864484977,0
2021,-1.318851460138278,1
2022,-2.0891437624709983,0
2023,-1.6592037281725032,0
2024,-1.3742132786013883,0
2025,-1.5092973352099355,0
2026,-2.953984746323353,0
2027,-3.4659889410976006,0
2028,-1.5171701399230744,0
2029,-1.5669328409466714,0
2030,-0.8342071385929234,0
2031,-2.592780050241185,1
2032,-6.0792771813786715,1
2033,-3.921701677467669,0
2034,-3.8671525240087044,0
2035,-3.3638729030007104,0
2036,-3.006369887052235,0
2037,-8.600470255500808,1
2038,-6.482829171513479,0
2039,-4.900673959312511,0
2040,-3.1179056443985274,0
2041,-0.6276682181102651,0
2042,-3.6347941819699994,1
2043,-4.848534392247891,1
2044,-3.5205967564232044,0
2045,-1.8637642185458327,0
2046,-0.5859254652034009,0
